Syntax version=4
Wed Jun 11 09:51:11 2025
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		pitch_kalman	roll_kalman	MOTangle10	MOTangle100	MOTangle11	MOTangle9	KalmanX.angle	KalmanX.velocity	offset	velocity_k	angle_robot	dt	velocity_robot	KalmanX.bias	KalmanY.bias	DDSangle01	DDSangle30	DDScurrent01	DDScurrent30	DDSrpm01	DDSrpm30	anglex01_offset	anglex30_offset	distnacex01	revolutionx01	DDSangle01m_old	zerocrossx01down	zerocrossx01up	delatx01	distnacex30	DDSvelocity01	DDSvelocity30	iq	Xerror	SSref	Xref	error_lateral	lateral_out	integral_lateral
D:	time(ms)	(0x20000498,7)	(0x20000490,7)	(0x2000066c,6)	(0x20000658,6)	(0x20000694,6)	(0x20000680,6)	(0x200000a8,7)	(0x200000b8,7)	(0x20000000,7)	(0x20000330,7)	(0x20000350,7)	(0x20000478,7)	(0x20000360,7)	(0x200000b0,7)	(0x20000100,7)	(0x20000404,6)	(0x20000420,6)	(0x2000040c,6)	(0x20000428,6)	(0x20000408,6)	(0x20000424,6)	(0x20000448,6)	(0x2000045c,6)	(0x20000444,6)	(0x2000044c,5)	(0x2000041c,6)	(0x20000454,5)	(0x20000450,5)	(0x2000043c,6)	(0x20000458,6)	(0x20000414,6)	(0x20000430,6)	(0x20000328,7)	(0x20000378,7)	(0x200003a8,7)	(0x20000370,7)	(0x20000394,6)	(0x20000390,6)	(0x20000398,6)
D:	13481.31	-9.191844	52.326064	-0.000192	-0.000192	-0.000192	-0.000192	52.326064	18.123018	-1.500000	18.049774	53.826064	0.019000	18.049774	-22.084850	0.312792	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.301844	0.346601	0.000000
D:	13491.05	-9.266585	52.801514	-0.000192	-0.000192	-0.000192	-0.000192	52.801514	18.177587	-1.500000	18.118907	54.301514	0.018000	18.118907	-22.147052	0.388916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.376585	0.350712	0.000000
D:	13500.22	-9.266585	52.801514	-0.000192	-0.000192	-0.000192	-0.000192	52.801514	18.177587	-1.500000	18.118907	54.301514	0.018000	18.118907	-22.147052	0.388916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.376585	0.350712	0.000000
D:	13509.76	-9.318038	53.276674	-0.000192	-0.000192	-0.000192	-0.000192	53.276674	17.670729	-1.500000	18.174293	54.776674	0.018000	18.174293	-22.212714	0.434280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.428038	0.353542	0.000000
D:	13519.06	-9.318038	53.276674	-0.000192	-0.000192	-0.000192	-0.000192	53.276674	17.670729	-1.500000	18.174293	54.776674	0.018000	18.174293	-22.212714	0.434280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.428038	0.353542	0.000000
D:	13528.41	-9.318038	53.276674	-0.000192	-0.000192	-0.000192	-0.000192	53.741571	18.739131	-1.500000	17.698996	55.241571	0.018000	17.698996	-22.265848	0.371386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.371987	0.350459	0.000000
D:	13538.30	-9.261987	53.741571	-0.000192	-0.000192	-0.000192	-0.000192	53.741571	18.739131	-1.500000	17.698996	55.241571	0.018000	17.698996	-22.265848	0.371386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.371987	0.350459	0.000000
D:	13547.54	-9.261987	53.741571	-0.000192	-0.000192	-0.000192	-0.000192	54.256908	19.918080	-1.500000	18.689376	55.756908	0.018000	18.689376	-22.322660	0.516838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.571229	0.361418	0.000000
D:	13557.04	-9.461228	54.256908	-0.000192	-0.000192	-0.000192	-0.000192	54.256908	19.918080	-1.500000	18.689376	55.756908	0.019000	18.689376	-22.322660	0.516838	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.571229	0.361418	0.000000
D:	13566.16	-9.461228	54.256908	-0.000192	-0.000192	-0.000192	-0.000192	54.256908	19.918080	-1.500000	19.849107	56.270384	0.019000	19.849107	-22.322660	0.079076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.115716	0.336364	0.000000
D:	13576.43	-9.005715	54.770384	-0.000192	-0.000192	-0.000192	-0.000192	54.770384	19.110273	-1.500000	19.849107	56.270384	0.018000	19.849107	-22.392716	0.079076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.115716	0.336364	0.000000
D:	13587.63	-9.005715	54.770384	-0.000192	-0.000192	-0.000192	-0.000192	55.219398	18.925889	-1.500000	19.151748	56.719398	0.018000	19.151748	-22.437339	0.147853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.190038	0.340452	0.000000
D:	13599.20	-9.080038	55.219398	-0.000192	-0.000192	-0.000192	-0.000192	55.219398	18.925889	-1.500000	19.151748	56.719398	0.018000	19.151748	-22.437339	0.147853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.190038	0.340452	0.000000
D:	13610.55	-9.208203	55.695682	-0.000192	-0.000192	-0.000192	-0.000192	55.695682	19.163000	-1.500000	18.938568	57.195682	0.018000	18.938568	-22.491245	0.246314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.318203	0.347501	0.000000
D:	13621.83	-9.208203	55.695682	-0.000192	-0.000192	-0.000192	-0.000192	55.695682	19.163000	-1.500000	18.938568	57.195682	0.018000	18.938568	-22.491245	0.246314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.318203	0.347501	0.000000
D:	13633.71	-9.295923	56.172417	-0.000192	-0.000192	-0.000192	-0.000192	56.172417	19.026926	-1.500000	19.152265	57.672417	0.019000	19.152265	-22.538377	0.324096	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.405923	0.352326	0.000000
D:	13645.61	-9.295923	56.172417	-0.000192	-0.000192	-0.000192	-0.000192	56.172417	19.026926	-1.500000	19.033962	58.157859	0.019000	19.033962	-22.538377	0.371837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.472398	0.355982	0.000000
D:	13657.41	-9.362399	56.657859	-0.000192	-0.000192	-0.000192	-0.000192	56.657859	19.236312	-1.500000	19.033962	58.157859	0.018000	19.033962	-22.595091	0.371837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.472398	0.355982	0.000000
D:	13668.34	-9.362399	56.657859	-0.000192	-0.000192	-0.000192	-0.000192	57.117467	18.933412	-1.500000	19.224953	58.617467	0.018000	19.224953	-22.643335	0.936045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.111273	0.391120	0.000000
D:	13677.63	-10.001273	57.117467	-0.000192	-0.000192	-0.000192	-0.000192	57.117467	18.933412	-1.500000	19.224953	58.617467	0.018000	19.224953	-22.643335	0.936045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.111273	0.391120	0.000000
D:	13686.68	-10.001273	57.117467	-0.000192	-0.000192	-0.000192	-0.000192	57.117467	18.933412	-1.500000	19.224953	58.617467	0.018000	19.224953	-22.643335	0.801431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.013595	0.385748	0.000000
D:	13695.36	-9.903595	57.580521	-0.000192	-0.000192	-0.000192	-0.000192	57.580521	19.369028	-1.500000	18.949777	59.080521	0.018000	18.949777	-22.689639	0.801431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.013595	0.385748	0.000000
D:	13704.13	-9.903595	57.580521	-0.000192	-0.000192	-0.000192	-0.000192	57.580521	19.369028	-1.500000	18.949777	59.080521	0.018000	18.949777	-22.689639	0.801431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.013595	0.385748	0.000000
D:	13712.65	-10.060679	58.076229	-0.000192	-0.000192	-0.000192	-0.000192	58.076229	19.458032	-1.500000	19.348973	59.576229	0.019000	19.348973	-22.740475	0.904408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.170679	0.394387	0.000000
D:	13720.55	-10.060679	58.076229	-0.000192	-0.000192	-0.000192	-0.000192	58.076229	19.458032	-1.500000	19.348973	59.576229	0.019000	19.348973	-22.740475	0.904408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.170679	0.394387	0.000000
D:	13728.77	-10.060679	58.076229	-0.000192	-0.000192	-0.000192	-0.000192	58.525506	19.050390	-1.500000	19.452816	60.025506	0.019000	19.452816	-22.775581	0.830496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.101086	0.390560	0.000000
D:	13738.15	-9.991086	58.525506	-0.000192	-0.000192	-0.000192	-0.000192	58.525506	19.050390	-1.500000	19.452816	60.025506	0.019000	19.452816	-22.775581	0.830496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.101086	0.390560	0.000000
D:	13747.04	-9.991086	58.525506	-0.000192	-0.000192	-0.000192	-0.000192	58.525506	19.050390	-1.500000	19.452816	60.025506	0.019000	19.452816	-22.775581	0.698290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.971579	0.383437	0.000000
D:	13756.32	-9.861579	58.982147	-0.000192	-0.000192	-0.000192	-0.000192	58.982147	19.489728	-1.500000	19.072980	60.482147	0.018000	19.072980	-22.817972	0.698290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.971579	0.383437	0.000000
D:	13768.00	-9.861579	58.982147	-0.000192	-0.000192	-0.000192	-0.000192	59.409531	19.262393	-1.500000	19.466334	60.909531	0.018000	19.466334	-22.850179	0.388807	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.651269	0.365820	0.000000
D:	13779.32	-9.541269	59.409531	-0.000192	-0.000192	-0.000192	-0.000192	59.409531	19.262393	-1.500000	19.466334	60.909531	0.018000	19.466334	-22.850179	0.388807	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.651269	0.365820	0.000000
D:	13791.32	-9.541269	59.409531	-0.000192	-0.000192	-0.000192	-0.000192	59.875849	19.521748	-1.500000	19.272148	61.375849	0.018000	19.272148	-22.888161	0.327119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.585663	0.362211	0.000000
D:	13802.63	-9.475664	59.875849	-0.000192	-0.000192	-0.000192	-0.000192	59.875849	19.521748	-1.500000	19.272148	61.375849	0.019000	19.272148	-22.888161	0.327119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.585663	0.362211	0.000000
D:	13814.15	-9.271688	60.320192	-0.000192	-0.000192	-0.000192	-0.000192	60.320192	19.550667	-1.500000	19.509809	61.820192	0.019000	19.509809	-22.917079	0.130845	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.381688	0.350993	0.000000
D:	13825.26	-9.271688	60.320192	-0.000192	-0.000192	-0.000192	-0.000192	60.320192	19.550667	-1.500000	19.509809	61.820192	0.019000	19.509809	-22.917079	0.198888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.381688	0.350993	0.000000
D:	13836.69	-9.345158	60.779319	-0.000192	-0.000192	-0.000192	-0.000192	60.779319	19.357791	-1.500000	19.548373	62.279319	0.018000	19.548373	-22.960845	0.198888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.455158	0.355034	0.000000
D:	13847.64	-9.345158	60.779319	-0.000192	-0.000192	-0.000192	-0.000192	60.779319	19.357791	-1.500000	19.548373	62.279319	0.018000	19.548373	-22.960845	0.086991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.455158	0.355034	0.000000
D:	13856.88	-9.222746	61.199916	-0.000192	-0.000192	-0.000192	-0.000192	61.199916	19.711966	-1.500000	19.368489	62.699916	0.018000	19.368489	-22.986776	0.086991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.332747	0.348301	0.000000
D:	13865.90	-9.222746	61.199916	-0.000192	-0.000192	-0.000192	-0.000192	61.199916	19.711966	-1.500000	19.368489	62.699916	0.018000	19.368489	-22.986776	0.086991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.332747	0.348301	0.000000
D:	13874.82	-9.347401	61.627090	-0.000192	-0.000192	-0.000192	-0.000192	61.627090	19.520353	-1.500000	19.695536	63.127090	0.019000	19.695536	-23.008902	0.204988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.457401	0.355157	0.000000
D:	13883.62	-9.347401	61.627090	-0.000192	-0.000192	-0.000192	-0.000192	61.627090	19.520353	-1.500000	19.695536	63.127090	0.019000	19.695536	-23.008902	0.204988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.457401	0.355157	0.000000
D:	13892.60	-9.347401	61.627090	-0.000192	-0.000192	-0.000192	-0.000192	62.065791	19.486112	-1.500000	19.528732	63.565791	0.019000	19.528732	-23.035731	0.157179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.416648	0.352916	0.000000
D:	13901.72	-9.306648	62.065791	-0.000192	-0.000192	-0.000192	-0.000192	62.065791	19.486112	-1.500000	19.528732	63.565791	0.019000	19.528732	-23.035731	0.157179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.416648	0.352916	0.000000
D:	13910.69	-9.306648	62.065791	-0.000192	-0.000192	-0.000192	-0.000192	62.465245	19.702089	-1.500000	19.488505	63.965245	0.019000	19.488505	-23.053234	0.185009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.448348	0.354659	0.000000
D:	13919.69	-9.338348	62.465245	-0.000192	-0.000192	-0.000192	-0.000192	62.465245	19.702089	-1.500000	19.488505	63.965245	0.018000	19.488505	-23.053234	0.185009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.448348	0.354659	0.000000
D:	13928.39	-9.338348	62.465245	-0.000192	-0.000192	-0.000192	-0.000192	62.465245	19.702089	-1.500000	19.488505	63.965245	0.018000	19.488505	-23.053234	0.105597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.448348	0.354659	0.000000
D:	13937.90	-9.259248	62.875296	-0.000192	-0.000192	-0.000192	-0.000192	62.875296	19.958511	-1.500000	19.690099	64.375296	0.018000	19.690099	-23.073015	0.105597	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.369248	0.350309	0.000000
D:	13948.78	-9.259248	62.875296	-0.000192	-0.000192	-0.000192	-0.000192	62.875296	19.846113	-1.500000	19.945672	64.797101	0.018000	19.945672	-23.073015	-0.274371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.971108	0.328411	0.000000
D:	13960.80	-8.861108	63.297101	-0.000192	-0.000192	-0.000192	-0.000192	63.297101	19.846113	-1.500000	19.945672	64.797101	0.019000	19.945672	-23.090388	-0.274371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.971108	0.328411	0.000000
D:	13971.32	-8.861108	63.297101	-0.000192	-0.000192	-0.000192	-0.000192	63.710067	19.822020	-1.500000	19.850875	65.210067	0.019000	19.850875	-23.104463	-0.040713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.268989	0.344794	0.000000
D:	13980.24	-9.158989	63.710067	-0.000192	-0.000192	-0.000192	-0.000192	63.710067	19.822020	-1.500000	19.850875	65.210067	0.019000	19.850875	-23.104463	-0.040713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.268989	0.344794	0.000000
D:	13989.01	-9.158989	63.710067	-0.000192	-0.000192	-0.000192	-0.000192	63.710067	19.822020	-1.500000	19.850875	65.210067	0.019000	19.850875	-23.104463	-0.200381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.129666	0.337132	0.000000
D:	13999.21	-9.019666	64.126835	-0.000192	-0.000192	-0.000192	-0.000192	64.126835	19.374992	-1.500000	19.823640	65.626835	0.018000	19.823640	-23.130718	-0.200381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.129666	0.337132	0.000000
D:	14010.64	-9.019666	64.126835	-0.000192	-0.000192	-0.000192	-0.000192	64.529999	18.569459	-1.500000	19.400177	66.029999	0.018000	19.400177	-23.157245	-0.241032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.049252	0.332709	0.000000
D:	14022.76	-8.939252	64.529999	-0.000192	-0.000192	-0.000192	-0.000192	64.529999	18.569459	-1.500000	19.400177	66.029999	0.018000	19.400177	-23.157245	-0.241032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.049252	0.332709	0.000000
D:	14031.98	-8.939252	64.529999	-0.000192	-0.000192	-0.000192	-0.000192	64.963585	18.902998	-1.500000	18.616091	66.463585	0.018000	18.616091	-23.193074	-0.533775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.653460	0.310940	0.000000
D:	14040.59	-8.543460	64.963585	-0.000192	-0.000192	-0.000192	-0.000192	64.963585	18.902998	-1.500000	18.616091	66.463585	0.018000	18.616091	-23.193074	-0.533775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.653460	0.310940	0.000000
D:	14049.79	-8.543460	64.963585	-0.000192	-0.000192	-0.000192	-0.000192	64.963585	18.902998	-1.500000	18.616091	66.463585	0.018000	18.616091	-23.193074	-0.260428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.653460	0.310940	0.000000
D:	14058.69	-8.691630	65.332919	-0.000192	-0.000192	-0.000192	-0.000192	65.332919	18.815926	-1.500000	18.889274	66.832919	0.019000	18.889274	-23.197605	-0.260428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.801630	0.319090	0.000000
D:	14068.25	-8.691630	65.332919	-0.000192	-0.000192	-0.000192	-0.000192	65.332919	18.815926	-1.500000	18.889274	66.832919	0.019000	18.889274	-23.197605	-0.260428	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.801630	0.319090	0.000000
D:	14077.57	-8.499215	65.692831	-0.000192	-0.000192	-0.000192	-0.000192	65.692831	18.710252	-1.500000	18.820043	67.192831	0.018000	18.820043	-23.206435	-0.325529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.609215	0.308507	0.000000
D:	14087.93	-8.499215	65.692831	-0.000192	-0.000192	-0.000192	-0.000192	65.692831	18.710252	-1.500000	18.820043	67.192831	0.018000	18.820043	-23.206435	-0.325529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.609215	0.308507	0.000000
D:	14097.16	-8.796269	66.092836	-0.000192	-0.000192	-0.000192	-0.000192	66.092836	19.848660	-1.500000	18.716415	67.592836	0.018000	18.716415	-23.222706	-0.049314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.906270	0.324845	0.000000
D:	14106.33	-8.796269	66.092836	-0.000192	-0.000192	-0.000192	-0.000192	66.092836	19.848660	-1.500000	18.716415	67.592836	0.018000	18.716415	-23.222706	-0.049314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.906270	0.324845	0.000000
D:	14115.64	-8.651960	66.438104	-0.000192	-0.000192	-0.000192	-0.000192	66.438104	18.737194	-1.500000	19.785102	67.938104	0.018000	19.785102	-23.225744	-0.171129	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.761961	0.316908	0.000000
